fid,LSOA Code,LSOA Name,GeoPackage Unique ID,LSOA IMD Ranking,IMD Decile,Shape__Area,Shape__Length
3753,E01003933,Southwark 034C,980bad0d-d127-4731-83ea-18e58878f883,15315,5,569576.736373901,4754.78508095271
2674,E01002813,Kensington and Chelsea 011A,003e7d7b-bbd6-4d3e-930f-9061738a183b,26149,8,285135.995483398,3816.82470701806
31061,E01032741,Havering 013E,2c1566c6-12ee-424f-9491-6c99f8a537a3,12673,4,722936.771965027,5369.61436137539
1014,E01001062,Croydon 026A,b46ed362-c3de-4eea-9b1b-df05346932f3,23479,7,3186498.2332077,9793.99559422951
753,E01000785,Bromley 001F,7a629af1-b84a-454b-b603-016b357d0016,9335,3,540345.316978455,4441.15542086947
421,E01000437,Bexley 007A,9f3b0b01-6ab2-4377-bcf4-c26c105bf7e3,24368,8,685303.424865723,4914.22566637882
3421,E01003584,Newham 003B,83cebde9-62d4-48ef-81bf-171657e6c382,10813,4,857604.199066162,6094.80865092294
1168,E01001217,Ealing 014A,445978da-1144-4914-ad01-767c5bdc88c1,14290,5,480684.43296814,4136.95928051305
3670,E01003846,Richmond upon Thames 002A,523b3bb7-45c1-43fe-a89e-7a5e276e29a9,28380,9,615735.94128418,4892.56179307267
1097,E01001146,Croydon 006A,1237cb46-fba5-4e15-8df8-ba49f1b810b0,14133,5,338381.49092865,3973.96134583751
172,E01000184,Barnet 027C,3698eb32-4ce4-43d5-b79d-73c8ec415f29,7094,3,1776052.78005981,6994.89888160579
2093,E01002199,Harrow 012C,25ad74d5-7a85-42c1-b814-95767b4f4cf0,19306,6,441631.157348633,4920.02670243071
2425,E01002546,Hillingdon 023D,9f99bb67-9432-4054-90b8-0373a846bdd4,14287,5,493426.608734131,3471.86012644563
2342,E01002455,Hillingdon 019D,162fd759-abac-49e3-a847-f8e53c105d1f,11135,4,946509.774627686,6843.10468529796
1406,E01001461,Enfield 027D,f2a10c90-9fac-4bc9-bc3f-2fde08630a28,835,1,749921.79265976,4342.19999107552
1701,E01001793,Hackney 011B,93ac769e-3304-4656-84b0-8916008f31e3,11480,4,413729.422214508,3771.86445032224
4062,E01004288,Tower Hamlets 019D,571b2ae1-f47a-4fda-b56d-95091de9e6b4,3567,2,265024.005392075,3247.58723156037
33706,E01035712,Camden 029E,1d037eae-6aca-4758-97ea-ef4abf51a3c0,11091,4,355057.441917419,3360.49122051918
1738,E01001834,Hackney 014E,2265ba2f-8036-4907-ace8-06735845aab3,11073,4,245592.92975235,2948.05701909289
859,E01000897,Camden 008D,1402f758-0372-46dd-ad39-3d05efff3fe7,31645,10,511616.704353333,4825.83266602823
78,E01000084,Barking and Dagenham 013D,58b199a8-9533-4282-a894-fdcef3c5501e,6644,2,387326.347434998,3447.2163601915
2187,E01002297,Havering 004D,4470d233-25a4-4c4e-b4e2-d4b0a5aaaf4d,5110,2,562033.642028809,3333.53531193587
410,E01000425,Bexley 025D,efc8a1d5-5efe-4c2d-bbe9-0ceefdca10e6,32889,10,942965.759532928,5465.85693102686
3361,E01003524,Newham 019D,a034c114-8900-4c49-9532-6498cc2f4817,4556,2,227330.039892197,2776.64324848258
66,E01000072,Barking and Dagenham 017E,e6c542a2-f5c1-49bc-99e9-1b09355fca90,5523,2,1342864.98500061,5901.28554324972
4394,E01004636,Wandsworth 028D,de2134fa-bed8-43aa-9af9-76807d0ff99b,17499,6,394057.226623535,4493.71014096699
4357,E01004597,Wandsworth 025C,e4c1c82e-b65c-4da3-abc2-50edf9b11b9d,26396,8,358921.736450195,3747.16035052484
1062,E01001110,Croydon 020D,26b4cf36-5532-4033-95f7-d69e346707f5,4657,2,394833.34098053,4749.21675664827
3029,E01003176,Lambeth 016E,4ad3bee2-d508-4465-b07f-d349d2214d56,7696,3,327062.501304626,3052.72681849375
31499,E01033327,Lewisham 041B,63e5ba1a-3942-4ccc-b92c-d41812c9180d,10690,4,837993.412507534,6214.97893367413
3066,E01003214,Lewisham 008D,523f44ff-3eb4-496f-bc22-495dadcfd103,9289,3,402996.837514877,3385.6085730739
527,E01000549,Brent 028E,d1444787-9554-4182-9c32-a9bd7201b458,17338,6,286471.217727661,2891.86429807657
2734,E01002876,Kensington and Chelsea 003A,f2ebb51c-d857-495d-9dae-b8aecae0cfe0,19693,6,322156.058288574,2839.62780848652
1855,E01001954,Hammersmith and Fulham 003A,dde2b3c7-8210-4113-9a73-7de5f7f6c4d9,10860,4,225846.233947754,4582.99274426737
2033,E01002137,Harrow 029D,f4ea7178-e2fe-4d53-a0c8-579905860eb7,23969,8,1533799.90255737,8167.3899156125
2628,E01002766,Islington 015E,b3a5d7d1-8872-47e1-b297-f132ab3e47f0,8472,3,353117.618225098,3209.96719883821
1300,E01001353,Ealing 033A,4ad43334-caeb-407b-a538-3688932537c1,13676,5,504538.10206604,4896.69030732065
218,E01000230,Barnet 013C,6d10f2db-6882-4475-98e4-83943cbe3eda,16377,5,703762.604553223,7043.71804378937
2047,E01002151,Harrow 006D,053655bc-3961-47a2-b088-c44c3157a751,6830,3,788681.139343262,5175.50886697958
2379,E01002492,Hillingdon 030E,bfae14b3-42dd-4ae5-bd2f-115be3ff7525,13321,4,651278.770568848,4309.40823771262
3375,E01003538,Newham 029A,768d1d64-e046-4f81-8b60-6cf549995bb0,5820,2,448501.881977081,4195.09632724955
32186,E01034144,Croydon 024F,2c477e20-25ba-469d-b7b7-b07d55759a17,11319,4,524574.593551636,5851.79923121282
1051,E01001099,Croydon 040D,b7dd83c3-bc3a-4aa3-b255-63dbd9908f54,14630,5,542167.594039917,5632.53920401966
719,E01000750,Bromley 036B,cf0f59d3-4477-4301-8b4f-c810e20633d9,8019,3,796432.83454895,6346.94302627891
375,E01000389,Bexley 020E,537b0367-31ab-4558-85f7-f8000b8fefc8,25546,8,1137156.89237213,7122.89232597068
1546,E01001606,Greenwich 023B,37294a8d-78b2-40ef-9784-737a0aea2c79,31164,10,542563.505954742,4993.51554418515
3956,E01004156,Sutton 018C,fc9627a1-6668-4e15-a62f-54ab69318343,24761,8,532415.82434082,6003.7420269431
3624,E01003800,Richmond upon Thames 001D,2082a97e-8613-4037-a34d-6514b843459e,20104,6,661545.272369385,5208.11630343412
4300,E01004537,Wandsworth 007B,576574d7-805a-4992-91a4-2d1bbcba7e1e,8685,3,303376.15612793,4663.4884637837
968,E01001012,Croydon 020A,ea1c0051-6c3f-4fd6-a71f-6623682cb35f,4192,2,366151.297645569,3000.49989822318
2874,E01003019,Lambeth 015A,d3258c00-846b-4e48-b41c-37703b002f74,21253,7,386806.095588684,3365.91986701623
2296,E01002409,Hillingdon 019B,5eb7346e-196e-4230-8319-a068da5a70a2,11207,4,625214.56427002,4192.76057610614
1214,E01001267,Ealing 006C,23ec6552-7037-4ffd-beb8-486f3485638e,7319,3,990626.586975098,8058.66809397163
2542,E01002671,Hounslow 020C,dd58e75f-31bf-429b-ab10-2c60a889ed7d,18493,6,611129.546447754,4656.38596596591
3707,E01003884,Richmond upon Thames 016C,6ea3d8b8-9fd8-4980-9c97-22af8bd9bb68,27659,9,722976.888153076,9063.62049052496
3968,E01004168,Sutton 013E,a9a0af96-3908-4e87-aaac-8b4502f11e5c,27827,9,576258.436904907,5065.88699037539
1360,E01001414,Enfield 004E,8a54e4a6-aab9-4a91-997e-b1fa49a7a815,4118,2,1024103.28116608,5102.19725167237
1987,E01002089,Haringey 013D,e2444198-fa00-4ac1-8315-cd5d9aa6936f,1791,1,119947.823253632,2380.09512885888
33660,E01035666,Tower Hamlets 008G,c309d5e4-9729-44b7-91c7-2548fbe88ed2,7261,3,143231.81406641,2247.27574808318
1692,E01001784,Hackney 032A,85730f5d-5fb2-4bbe-9c00-71b662337a2d,8377,3,196460.281276703,2168.05607357736
1655,E01001738,Hackney 012C,60158650-f7cb-4a5c-81a3-b0c43bd4cd67,13164,4,235365.228443146,2642.48134851267
1901,E01002000,Haringey 031A,f5fd35d1-8bd1-41cd-8440-ef7d6c5dd228,15048,5,418039.137069702,3958.89915345982
364,E01000377,Bexley 019D,1e952918-a3a4-4d36-ab65-293507a83c63,22831,7,1107600.73325348,8799.82448560554
327,E01000340,Bexley 018A,a0270e9f-0229-4d18-ba42-ae6fc55b8879,27048,9,597951.925796509,5848.93466632405
3561,E01003736,Redbridge 033D,384b189f-fb08-4929-b668-81f1947f8603,10486,4,255465.494400024,2612.86087767358
32,E01000036,Barking and Dagenham 010B,98a0ff78-6fda-4645-bf20-d4e46f8af874,10874,4,1081222.5358429,7057.78799107526
2233,E01002343,Havering 029A,52623926-7d5b-4b90-8dd4-0e2a04e366d1,23283,7,1241649.75289917,5459.79657162774
3020,E01003167,Lambeth 028E,6c3e799c-fdb1-4a84-8415-a7b8dd56b18d,22774,7,511321.547782898,4286.30762158148
30906,E01032564,Lewisham 037E,59c43b00-7e85-4eb0-a9b1-c2251785a31c,4231,2,391932.985098362,3632.4631288542
659,E01000689,Bromley 002A,25d509c4-eb79-4ebb-8329-6a7168b5a460,15585,5,3560733.40333176,10540.0578613205
32197,E01034155,Sutton 012F,469b26a9-c760-4cbc-87e6-1bcef4a45282,12792,4,397337.739242554,4361.80061007929
3315,E01003472,Merton 001A,b0a8a546-ba80-4e04-a3f5-54ce88381972,31950,10,233390.157730103,2165.62926677137
4311,E01004548,Wandsworth 029D,affdeead-affd-47ed-bcea-a8800784709c,19844,6,426628.461975098,4490.72671383357
3229,E01003386,Merton 013A,721d2621-6a82-4deb-a56b-333c96262e38,15325,5,407588.648262024,4424.28132992078
2983,E01003130,Lambeth 026A,c3745d7a-f9b0-42c6-853e-55a7c5e6c4b9,14924,5,378340.359718323,3803.10557271095
31988,E01033946,Haringey 020H,fafaa150-39bc-4f12-88c2-897da9167065,19462,6,207558.819290161,2868.40239687828
905,E01000946,Camden 021B,5def823f-61e1-4777-ba4f-75d63fd3f74d,13842,5,1263116.3105545,9266.5203778231
2688,E01002829,Kensington and Chelsea 004A,ff6b4d1a-36de-4f72-aec3-3dbfe0422e03,7598,3,149489.899124146,2048.13111660757
573,E01000596,Brent 021A,0c907b20-af79-417f-8664-52c4216f86b0,2189,1,490088.006256104,5895.62847883413
229,E01000241,Barnet 031C,c3a004b8-868a-45ca-9d01-54a66762ee0e,18025,6,879452.345901489,7104.95620092716
916,E01000959,Camden 019E,d76b6d83-9624-4a96-bed7-08976cc3c0ac,4744,2,188908.33026886,2730.70396406675
2588,E01002722,Islington 018A,dbcec205-1699-4282-91dd-51da7c14433a,5955,2,218458.327316284,2608.43529748988
2582,E01002716,Islington 014A,e3854a1b-5b08-4238-9fa1-7cfbca13a9d7,4796,2,337479.542388916,3665.1043656077
4503,E01004761,Westminster 018D,bdcfda13-6f6b-4868-a268-6d1ea29c9fd2,20936,7,1340990.32546234,9463.53871039933
4497,E01004753,Westminster 022E,1f0b5e8f-9d75-4ff3-bb7c-113354253da6,14915,5,152488.921714783,2112.10052816752
667,E01000697,Bromley 007F,3fc29c39-b105-4954-b9b8-14f3f1315b7d,30171,9,1331316.29279327,9624.7600760007
2926,E01003071,Lambeth 018D,abdd0ce3-d829-4d87-91e8-3f03d2e90a69,20732,7,457122.996994019,5367.48452978878
3169,E01003325,Lewisham 018D,ffbd34ce-de7a-4e83-a891-aab15c425e0d,5920,2,344193.114542961,4532.00702665772
1005,E01001053,Croydon 032A,edaac494-2e54-43cc-8e72-49923452dfe0,6658,2,591423.645586014,5352.68624079127
1260,E01001313,Ealing 002D,ac9d88a0-714b-426c-a5b6-3129e32b8241,14880,5,447141.926605225,4541.3291781187
3916,E01004115,Sutton 009A,5a5ed4ba-1d6a-4676-805f-e0babcd91d81,27091,9,665276.438842773,5207.74781894722
4254,E01004490,Wandsworth 031A,36fc725f-6277-4e86-bffc-4805eae6ed8d,30059,9,326341.454841614,2766.22493245138
3175,E01003331,Lewisham 033C,717bb3ea-f69b-4fda-a5ae-039f7f39877c,13040,4,404460.081871033,5003.68109912183
513,E01000533,Brent 031E,bced2e36-4e56-4a8a-99fc-7b2fcb3d977c,1629,1,482245.403762817,4682.76943735174
1841,E01001940,Hammersmith and Fulham 005B,1a40dd9a-5de6-4361-b249-b1f5428c850a,9424,3,210513.67791748,2463.68791277961
2333,E01002446,Hillingdon 031B,9e1cda83-bcc6-401e-a71b-5382dfe3b5cc,13068,4,5032028.98626709,11652.9315717123
1254,E01001307,Ealing 002A,261f9dce-ae11-40a8-a8d5-fb1ae7763afd,14543,5,1478926.96788025,5955.9354763763
32635,E01034596,Harrow 023F,8c40f56b-f8f8-408b-956b-7a4b1ea631ef,23700,8,93850.0066223145,1686.09061141037
4154,E01004387,Waltham Forest 007E,d3fc5d5b-eaca-4d0a-8290-140f60ef4dc4,33024,10,685951.156085491,5626.14289285536
3613,E01003789,Redbridge 018A,7262cb83-3050-417d-a3b2-ad2a4d262e55,28245,9,799113.202661514,5390.75404458173
1646,E01001729,Hackney 019A,ad2ce53f-a1e8-49b8-9dc9-7c2ee3117d74,3140,1,329660.009967804,3898.76619016828
1941,E01002042,Haringey 027A,a9a1bd43-5698-4007-9ce8-f5efbdc7e88b,10609,4,624529.672828674,5588.12617762028
1947,E01002048,Haringey 027D,238e3f95-f838-4e24-b2da-095f11fbe47c,7356,3,316468.038108826,3169.89373594165
1154,E01001203,Ealing 025D,1383b59e-b0ab-46a3-a8a0-7c95791ea290,5515,2,237085.340805054,2957.49520689179
32243,E01034204,Newham 025F,fe805286-c090-41ff-9d84-3ed67db5f11b,5519,2,241377.301809311,2356.65577590148
3810,E01004003,Southwark 023B,7ae09b7e-b6ec-4fb7-ba1b-bcc04a21e24e,6826,3,324958.06394577,2777.17086079581
619,E01000647,Bromley 016B,8860c562-13fd-483a-8f21-47d923d89d1e,27754,9,646588.393327713,5711.46539188216
318,E01000331,Bexley 017E,3985b3b5-e12d-460d-8a77-2bd19716da80,11694,4,1373563.28555298,7683.39558858636
1603,E01001678,Greenwich 017A,c718efdd-5e9d-4ae8-8fe1-6da2456df1d2,14347,5,673927.979766846,5372.14908802602
2482,E01002607,Hounslow 026D,a120d2d0-7bee-49b4-8cdf-4bdf5b3778fe,10645,4,884040.275817871,6298.79736161541
3269,E01003426,Merton 015D,5d841439-00c9-4902-9509-fc5ad8cc7d23,28358,9,1010235.0695343,6235.08620191042
3275,E01003432,Merton 019D,73c74435-6b19-4091-bd03-99de63e11176,6934,3,1246327.83866119,8561.79248399342
3816,E01004010,Southwark 022D,3468e81f-e853-4937-8e9e-2a860555e4fd,6753,3,331155.609424591,3467.73154646976
30915,E01032573,Hounslow 029E,7553c7d5-245e-428e-860a-d87625923942,21168,7,595533.204269409,5655.48256630466
613,E01000641,Brent 024C,eaf9eca7-833a-4a11-a16e-fcdcc245d11d,3555,2,278666.775634766,4378.77172591648
275,E01000288,Barnet 004C,b5ca2e6d-f92f-433d-bcb2-84a299f9fae3,21181,7,874235.233947754,6827.97984727127
1160,E01001209,Ealing 013A,44a5ea6e-0cfb-4da8-969e-555bcebd4730,25247,8,714503.478500366,5601.61998912437
2488,E01002613,Hounslow 024F,b5ff7658-a057-479c-a846-ff4e2055c4d1,12772,4,574983.434173584,3697.88027184592
4208,E01004443,Waltham Forest 016E,e0e6cec6-7f3a-49f2-93d9-e6e5b074da50,13232,4,332274.527291298,2863.15422851234
2634,E01002772,Islington 002F,0bf8765e-38a7-4691-81f0-87839297ba4e,9526,3,268351.781257629,2698.03919927934
126,E01000135,Barnet 038A,2aff30ff-ec5e-4071-a817-d8d90c9cfc52,23144,7,854974.308425903,7401.17791008786
1795,E01001892,Hammersmith and Fulham 016D,aa47b722-ac50-40f7-87d0-ff781f773857,11190,4,182987.421966553,3297.35669733266
467,E01000484,Brent 006B,f4dc74f1-0db7-4e53-9e99-651005d116f5,7717,3,806110.25642395,5583.46577456094
2041,E01002145,Harrow 005E,25272284-48cb-4e25-881b-387a4724e3b9,13850,5,813484.209487915,6744.03765119066
2880,E01003025,Lambeth 021E,635781cc-51a4-42f9-bd2c-7a424a0a9fad,13405,4,403127.131835938,2873.95300499224
3123,E01003274,Lewisham 014B,c036620b-35ea-46e7-ab23-85c6a779003a,13459,4,377517.448804855,4324.55331718394
1552,E01001613,Greenwich 028A,2ff8d504-ef86-4442-8fe0-f48d12ffb64f,12894,4,1878880.5803833,10153.901949834
3467,E01003638,Redbridge 017A,07ee1cad-2e62-47d4-a784-40375ad48087,17428,6,691838.368148804,4875.69878025675
3962,E01004162,Sutton 018E,fe91b474-3fdb-4443-bc52-6b6c048eb7cf,21023,7,455427.093200684,4497.41949683359
962,E01001006,Croydon 016A,c6e718f3-b920-41bb-81b8-19c68a0f56d5,9328,3,749164.945739746,4915.07244221787
959,E01001003,Croydon 010C,b1a74275-f7b8-40fa-8e9f-2975a9ab76ce,11236,4,400676.095039368,4401.33534110262
713,E01000744,Bromley 009B,e98d2a0f-d653-402e-8f85-5eeed1032940,3653,2,550011.896125793,3429.85728990698
2388,E01002502,Hillingdon 026C,ecb5a596-cd01-4f85-8133-e7d43bada1f2,11350,4,491830.584136963,6103.65758349776
2290,E01002401,Hillingdon 024B,604e8675-5f02-4d9e-8f16-758d4b52c989,9029,3,855792.748748779,6054.93976886536
1208,E01001261,Ealing 012C,7d8c3429-c724-4738-92d5-8c549741fafd,7875,3,1109363.71220398,6562.12186693505
3716,E01003893,Richmond upon Thames 009B,9679c00b-0191-4cc4-8bd6-f31091e46c1a,29336,9,571255.503143311,5734.62054820174
1354,E01001408,Enfield 004A,464d6485-f20d-4e2f-a403-1fe792e5c0b8,18178,6,377817.694889069,4278.21408543548
1649,E01001732,Hackney 019C,eaeaa93a-738d-4efb-8cb9-619ece5e8890,3925,2,166932.01512146,2287.63211558486
4108,E01004341,Waltham Forest 027F,869ae027-71ee-4b55-9ecd-7e3b47a39cb5,6193,2,388491.804869413,4564.23957960714
3862,E01004060,Southwark 008E,9a7c2e94-5511-40bc-a76f-f0c9c9f52ed8,11883,4,251964.756931305,3418.01643736733
1895,E01001994,Haringey 030A,d8366677-aa1f-4831-8a1c-db2613ff8cb9,23999,8,879942.175010681,5389.18914704871
813,E01000847,Camden 014D,b1900e89-07c6-4fcc-89fa-4e772816d3af,13533,5,254785.44468689,2849.64922873164
2239,E01002349,Havering 029D,f73af10c-db4d-438a-8f9d-47d9e2385e0d,18070,6,1493968.20574951,8085.21955955245
321,E01000334,Bexley 006A,ce3c8065-e2c9-422a-9078-861527ea1ca2,21736,7,682506.247146606,5895.28192975185
3321,E01003479,Newham 035A,5daf5153-1d3e-4927-81f1-8630f46e40dc,8705,3,779952.38286972,5150.22568860129
32240,E01034201,Newham 022E,89dd232d-f0ca-44d2-8519-b0f6f8c414f3,6323,2,180981.138858795,2947.78330880147
3567,E01003742,Redbridge 031F,a2da80da-828b-426a-9bba-e0b051f8955e,12090,4,370892.412918091,3255.43418810129
26,E01000030,Barking and Dagenham 001D,69b3dee2-f00c-4f66-aede-8ee8e52e98f2,6345,2,740476.381797791,7875.16724211562
4403,E01004645,Wandsworth 016E,c1579b52-64e1-450e-89a4-1c351b628895,9302,3,407622.119354248,3457.97595894291
1108,E01001157,Croydon 002B,ea09f4fb-8925-4972-91f7-91c9bd1b94e4,15458,5,852530.345069885,7640.75092300862
2977,E01003124,Lambeth 006D,42e0f8bc-9189-4bfa-b1b7-a8b073abd308,10947,4,209037.023101807,2749.84374547409
30912,E01032570,Bromley 042D,a7f8f1dd-00d1-4fa1-9556-5b18ce4e105b,20932,7,1162802.90705299,6605.50166756111
567,E01000590,Brent 001C,0e04af35-7df0-43df-ae18-2f5db2ebd642,17794,6,691128.26725769,5716.88739083231
272,E01000285,Barnet 004A,76482501-152f-498a-b845-98fba2e779f0,19901,6,523990.622344971,5511.21684918724
2780,E01002923,Kingston upon Thames 013A,fd5feaee-3de9-4aa9-bfdd-0db3df707687,7198,3,299949.543395996,3096.85602183631
2436,E01002558,Hounslow 023B,2d76e58f-0349-4c15-8736-23dbdfdb0dfa,6160,2,604714.596221924,4675.55172354707
3095,E01003245,Lewisham 001B,8fd1b3a5-fd45-4dae-8b19-f93fc40d55b5,7280,3,283615.452774048,3152.6469632314
4091,E01004323,Tower Hamlets 017B,23246f1e-6dd0-49d9-a3b0-061ae56c821e,5823,2,182267.007770538,2314.28305931073
33640,E01035646,Hackney 026E,084c51b3-d57e-4300-8bb1-6f4df9295345,16592,5,254820.730922699,2663.70772126435
3830,E01004028,Southwark 004E,029b8185-1b97-4f84-800e-469e6f010bff,8067,3,309348.288871765,3765.79303520042
2668,E01002807,Islington 001E,3131300c-499f-4496-a6b8-4a0b1f7ca916,5438,2,238336.003593445,3624.72061325484
1672,E01001759,Hackney 016E,0d1ade33-3573-47de-b951-f7769c0b3617,10661,4,266332.653018951,2566.88259854967
12,E01000014,Barking and Dagenham 013B,59998a36-2438-478e-ad53-e3ab48289bf6,9243,3,881067.809524536,6474.40015011461
3593,E01003769,Redbridge 022A,3680c692-2bea-43b9-b37a-e0bfade1d659,5073,2,624256.850753784,4327.20463332903
2170,E01002279,Havering 002B,09f55acc-9a08-4f30-aa74-2d6faffbe4a8,10208,4,931095.43989563,7064.10347843262
32217,E01034177,Greenwich 034I,0a306280-d411-4bee-943d-e242ebb7303f,15054,5,411912.438617706,3598.78480347203
3332,E01003491,Newham 022A,b163b851-6bb1-4d62-be51-f0c7574b3e4e,5633,2,267334.942869186,3007.91495164109
2834,E01002978,Kingston upon Thames 015B,09586784-9385-409b-9012-74357c8e0903,29038,9,932814.270019531,6958.94933497291
4257,E01004493,Wandsworth 019A,7b45bc61-a863-4a73-aa11-f43632d78acb,20653,7,359018.139938354,4850.81438579867
3166,E01003322,Lewisham 020D,4bbbd2de-9eb4-4c5c-b954-ebd142387d5c,11297,4,380627.411242485,2696.6706869383
676,E01000706,Bromley 013D,4a33da2e-ff9d-4298-a70a-c53709b61225,20540,7,773109.406591415,5977.68405632008
1008,E01001056,Croydon 030D,53d86ee1-6603-47de-8199-0680a1e7d196,3260,1,397000.460719585,4279.48546210721
510,E01000530,Brent 033A,996e18b1-b76c-49e2-979f-b351516744c4,18923,6,453855.186203003,4190.62633806587
31980,E01033938,Brent 027H,d92346e6-6fc7-4816-8612-41171ce7c874,6199,2,4620188.75334167,11565.6077125155
178,E01000190,Barnet 014E,352867e3-0a67-469f-820b-f27a78a088d5,21827,7,643472.575546265,5023.91712668594
32644,E01034605,Hillingdon 015K,7be572bb-2a5e-4383-81e7-5c2cf9b31630,18892,6,683782.017242432,5377.02839878349
1174,E01001225,Ealing 041A,3a92cc06-97e6-4000-9163-ac3b7d6dd2e2,13493,4,603981.691253662,5504.84903072264
3664,E01003840,Richmond upon Thames 013A,d1fce3fb-6bf4-4a1d-a2b3-2cfe328da513,18068,6,513933.455459595,4201.99900667792
4185,E01004418,Waltham Forest 008D,652a7c04-844c-450a-99a9-d94eb66379be,17829,6,469683.966606617,4534.42379272805
4234,E01004470,Waltham Forest 013E,99720ab5-dd56-481a-b72d-611458fd8b30,9749,3,373992.226480961,3763.68063911381
2574,E01002708,Islington 015A,113ac307-f6e0-4020-8a5c-658ca561c242,10509,4,871119.604469299,4883.64517265461
2740,E01002882,Kensington and Chelsea 006A,49c49a14-a877-4364-bc02-762a1dd361ed,15841,5,304911.881866455,2634.48752628913
2691,E01002832,Kensington and Chelsea 004D,ea23e9c4-a4e8-452c-9412-754f8302dedc,10231,4,194870.766067505,2731.36515096996
533,E01000555,Brent 015C,553e4802-92ce-441a-a5e6-b9b2ad9e5720,13555,5,534584.25138855,4013.47316645352
35,E01000039,Barking and Dagenham 003D,54de0d23-a5fa-48af-b5c3-1026c2b01af5,17151,6,3956815.98658752,11934.1763114415
2242,E01002352,Havering 016D,8632c9ed-bfc2-447a-b0ec-49b0283d4c13,15309,5,747954.995407104,4823.66874446004
2193,E01002303,Havering 003B,a49128d4-85ac-42d7-b7a0-8e1be2d123ff,9970,3,741112.189399719,4838.37844967271
367,E01000381,Bexley 028A,da72b126-00a2-45cf-bf8a-f180abfb661f,11599,4,5284205.53231812,13461.6370504935
1529,E01001589,Greenwich 012B,38c5f8a8-3035-4fec-a39d-576f0a0229dc,8852,3,542573.062646866,4399.28036468981
3238,E01003395,Merton 007B,2bb2dbba-5a61-487f-86ea-f57b323cb1b4,18997,6,554056.813407898,4426.44295846605
3023,E01003170,Lambeth 025E,0d48c4b8-0d43-403e-b86d-74f20b670c99,23978,8,827556.713699341,7273.08728752602
3736,E01003913,Southwark 024A,e561b41c-f319-4679-bd1d-efdaa91cbcfd,13843,5,605759.52355957,3989.62816908776
3189,E01003345,Lewisham 010E,f5185cf3-2ee7-4407-9d89-e64389acb503,17369,6,412541.964151382,3931.31436670768
3072,E01003220,Lewisham 022C,d39c6214-6e90-47a7-affe-abe089691607,10674,4,461559.481122136,3440.22881575965
1031,E01001079,Croydon 036B,969cd97f-1e83-4be2-983c-c09f8430c2e1,3537,2,775306.060355902,6972.41918921274
2027,E01002131,Harrow 023D,cb10a703-4bad-42ce-93b4-faaaea346f24,9982,3,425094.983596802,3974.72562569271
3687,E01003864,Richmond upon Thames 002F,f8e4dede-82ec-4f7c-811d-ee7f0effb53f,26964,8,659801.443389893,4974.00466571536
2525,E01002653,Hounslow 019A,83e28f45-2726-4009-9a31-4f3f9d64250a,16891,6,551375.364685059,4859.26113369262
